consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7903,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6158,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,458,458,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0389,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6671,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,459,459,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0162,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.587,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,460,460,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7699,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6991,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,461,461,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8405,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,462,462,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.716,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9575,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,k,0,463,463,463,1,compass.png,tree.png,bell.png,5,k,1.3408,0.4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.9654,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9342,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7005,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,464,464,464,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9988,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9905,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,465,465,465,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7372,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8882,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,466,466,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6047,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4999,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,467,467,467,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8114,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5525,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,468,468,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.617,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6024,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,469,469,469,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0886,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7277,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,470,470,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6103,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5266,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,471,471,471,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0.9661,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4213,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,472,472,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5842,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.717,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,473,473,473,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8158,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.617,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,474,474,474,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7494,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5494,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,475,475,475,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9734,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9825,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5d42486206811e001ada5b4b,001,2023-08-17_20h08.46.532,study6,2022.2.5,Win32,60.03121623,5d42486206811e001ada5b4b,64da092c7a22c2da8d708e87,64deb663393bcf489eac8d0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,476,476,476,1,compass.png,watch.png,bell.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
