consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6983,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,109,109,1,trident.png,bell.png,train.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7324,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,110,110,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8881,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,111,111,111,1,planet.png,tree.png,snorkel.png,9,2.0363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.3409,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,112,112,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.834,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,113,113,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9829,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,114,114,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7362,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,115,115,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9529,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,116,116,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6208,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,117,117,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6522,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,118,118,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6529,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,119,119,119,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5852,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,120,120,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8613,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,121,121,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8173,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,122,122,1,planet.png,tree.png,north.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.801,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,123,123,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5842,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,124,124,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8108,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,125,125,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8545,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,126,126,126,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8736,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,127,127,127,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7362,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,128,128,128,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.7692,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129,129,129,1,planet.png,unicorn.png,window.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7359,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130,130,130,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6548,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,131,131,131,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.8213,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,132,132,132,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7507,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,133,133,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9341,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,134,134,134,1,planet.png,bell.png,tophat.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6329,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,135,135,135,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5747,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,136,136,136,1,trident.png,tree.png,north.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6124,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,137,137,137,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5002,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5fbfe145e52a44000a9c2966,001,2022-11-23_10h58.38.413,study2,2021.1.3,Win32,60.07449237,5fbfe145e52a44000a9c2966,637dc7c88c01b3975e7366f5,637decf434ac2edd206165e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,138,138,138,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
