consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4733,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,k,0,231,231,231,1,compass.png,watch.png,trident.png,5,k,15.0159,0.3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.2714,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0489,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,232,232,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0191,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4643,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,233,233,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9282,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7942,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,234,234,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9036,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9475,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,235,235,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0764,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.4062,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,236,236,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1547,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.3873,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,237,237,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.2024,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8987,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,238,238,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0784,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8048,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,239,239,239,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0633,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4692,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,240,240,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8375,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8277,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,241,241,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.1157,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.506,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,242,242,242,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0016,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5241,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,243,243,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0296,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,244,244,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.8815,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5028,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,245,245,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0098,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7722,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,246,246,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.5777,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6772,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,247,247,247,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8661,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,248,248,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.1108,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5766,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,249,249,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8503,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63052f20afc39e87110eb83e,001,2023-08-14_12h38.59.035,study6,2022.2.5,Win32,60.0132029,63052f20afc39e87110eb83e,64da092c7a22c2da8d708e87,64da56fe4ae6b78f4aea9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5207,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
